analytic_reference_contained,basis,carry,directed_rounding_or_mpfr,floating_point_enclosure_candidate,h,horizon,interval_kind,lower,message,native_validation_passed,order,polynomial_width,protocol,remainder_width,reset_discarded_term_count,runtime_s,state_index,step_index,system,time,tool,upper,validation_attempts,variant,width
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,endpoint_tightened_supplemental,1.6248185989671584,,True,6,0.7172420574811016,native_practical,8.664896314362931e-08,1050,2.251448482275009,0,71,van_der_pol,0.71,torch_tm_flowpipe,2.342060743097224,3,order6_affine_reset,0.7172421441300654
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,endpoint_tightened_supplemental,-0.4549861355550258,,True,6,0.7302755800749963,native_practical,2.251495257391472e-06,1050,2.251448482275009,1,71,van_der_pol,0.71,torch_tm_flowpipe,0.275291696015228,3,order6_affine_reset,0.7302778315702538
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,tube,1.6200874178474207,,True,6,0.7257213608255986,native_practical,1.0251746808609019e-07,1065,2.2238407689146698,0,72,van_der_pol,0.72,torch_tm_flowpipe,2.345808881190488,3,order6_affine_reset,0.7257214633430673
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,tube,-0.49143467284140424,,True,6,0.7863409128361476,native_practical,3.2698946144020857e-06,1065,2.2238407689146698,1,72,van_der_pol,0.72,torch_tm_flowpipe,0.2949095098893578,3,order6_affine_reset,0.786344182730762
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,endpoint_raw,1.6202198726456691,,True,6,0.724472832164829,native_practical,1.0251746808609019e-07,1065,2.2238407689146698,0,72,van_der_pol,0.72,torch_tm_flowpipe,2.344692807327967,3,order6_affine_reset,0.7244729346822978
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,endpoint_raw,-0.4690255374264608,,True,6,0.7245770742305662,native_practical,3.2698946144020857e-06,1065,2.2238407689146698,1,72,van_der_pol,0.72,torch_tm_flowpipe,0.2555548066987198,3,order6_affine_reset,0.7245803441251806
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,endpoint_tightened_supplemental,1.6202198796275213,,True,6,0.724472832164829,native_practical,8.855375692611904e-08,1065,2.2238407689146698,0,72,van_der_pol,0.72,torch_tm_flowpipe,2.344692800346108,3,order6_affine_reset,0.7244729207185865
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,endpoint_tightened_supplemental,-0.46902505888036883,,True,6,0.7245770742305662,native_practical,2.30877941951674e-06,1065,2.2238407689146698,1,72,van_der_pol,0.72,torch_tm_flowpipe,0.25555432412961687,3,order6_affine_reset,0.7245793830099857
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,tube,1.6153523380047052,,True,6,0.7330585734512822,native_practical,1.0466964935741089e-07,1080,2.2530014738440514,0,73,van_der_pol,0.73,torch_tm_flowpipe,2.3484110161256377,3,order6_affine_reset,0.7330586781209325
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,tube,-0.5046662609629171,,True,6,0.7795444793422621,native_practical,3.351203185549542e-06,1080,2.2530014738440514,1,73,van_der_pol,0.73,torch_tm_flowpipe,0.27488156958253074,3,order6_affine_reset,0.7795478305454479
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,endpoint_raw,1.6154816112449377,,True,6,0.7316500073909893,native_practical,1.0466964935741089e-07,1080,2.2530014738440514,0,73,van_der_pol,0.73,torch_tm_flowpipe,2.3471317233055773,3,order6_affine_reset,0.7316501120606396
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,endpoint_raw,-0.4824694309349259,,True,6,0.718698957989153,native_practical,3.351203185549542e-06,1080,2.2530014738440514,1,73,van_der_pol,0.73,torch_tm_flowpipe,0.23623287825741263,3,order6_affine_reset,0.7187023091923386
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,endpoint_tightened_supplemental,1.6154816183606995,,True,6,0.7316500073909893,native_practical,9.043811948819142e-08,1080,2.2530014738440514,0,73,van_der_pol,0.73,torch_tm_flowpipe,2.347131716189809,3,order6_affine_reset,0.7316500978291094
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,endpoint_tightened_supplemental,-0.4824689407330298,,True,6,0.718698957989153,native_practical,2.3666573688898065e-06,1080,2.2530014738440514,1,73,van_der_pol,0.73,torch_tm_flowpipe,0.23623238391349205,3,order6_affine_reset,0.7187013246465219
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,tube,1.6104836177419306,,True,6,0.7403353610790944,native_practical,1.0676648199111805e-07,1095,2.2471742196939886,0,74,van_der_pol,0.74,torch_tm_flowpipe,2.3508190855875077,3,order6_affine_reset,0.7403354678455771
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,tube,-0.5173124596956524,,True,6,0.7725727826610275,native_practical,3.430800183971122e-06,1095,2.2471742196939886,1,74,van_der_pol,0.74,torch_tm_flowpipe,0.25526375376555915,3,order6_affine_reset,0.7725762134612115
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,endpoint_raw,1.6106096883365135,,True,6,0.738771776190146,native_practical,1.0676648199111805e-07,1095,2.2471742196939886,0,74,van_der_pol,0.74,torch_tm_flowpipe,2.3493815712931423,3,order6_affine_reset,0.7387718829566288
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,endpoint_raw,-0.4953378805251281,,True,6,0.712650303247204,native_practical,3.430800183971122e-06,1095,2.2471742196939886,1,74,van_der_pol,0.74,torch_tm_flowpipe,0.21731585352226,3,order6_affine_reset,0.7126537340473881
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,endpoint_tightened_supplemental,1.6106096955823614,,True,6,0.738771776190146,native_practical,9.227477998903618e-08,1095,2.2471742196939886,0,74,van_der_pol,0.74,torch_tm_flowpipe,2.349381564047288,3,order6_affine_reset,0.7387718684649267
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,endpoint_tightened_supplemental,-0.4953373789132201,,True,6,0.712650303247204,native_practical,2.42331524143328e-06,1095,2.2471742196939886,1,74,van_der_pol,0.74,torch_tm_flowpipe,0.21731534764922544,3,order6_affine_reset,0.7126527265624456
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,tube,1.6054869385227961,,True,6,0.747550164777584,native_practical,1.0880483935486928e-07,1110,2.2551572252996266,0,75,van_der_pol,0.75,torch_tm_flowpipe,2.35303721210522,3,order6_affine_reset,0.747550273582424
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,tube,-0.5293936388301512,,True,6,0.7654365987871292,native_practical,3.5085582250359537e-06,1110,2.2551572252996266,1,75,van_der_pol,0.75,torch_tm_flowpipe,0.2360464685152032,3,order6_affine_reset,0.7654401073453544
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,endpoint_raw,1.6056097891827288,,True,6,0.7458364222740486,native_practical,1.0880483935486928e-07,1110,2.2551572252996266,0,75,van_der_pol,0.75,torch_tm_flowpipe,2.3514463202616174,3,order6_affine_reset,0.7458365310788886
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,endpoint_raw,-0.5076503167982871,,True,6,0.7064401853291697,native_practical,3.5085582250359537e-06,1110,2.2551572252996266,1,75,van_der_pol,0.75,torch_tm_flowpipe,0.1987933770891078,3,order6_affine_reset,0.7064436938873949
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,endpoint_tightened_supplemental,1.6056097965546545,,True,6,0.7458364222740486,native_practical,9.40609823510159e-08,1110,2.2551572252996266,0,75,van_der_pol,0.75,torch_tm_flowpipe,2.3514463128896863,3,order6_affine_reset,0.7458365163350318
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,endpoint_tightened_supplemental,-0.5076498040396461,,True,6,0.7064401853291697,native_practical,2.4786607213099037e-06,1110,2.2551572252996266,1,75,van_der_pol,0.75,torch_tm_flowpipe,0.19879285995024498,3,order6_affine_reset,0.7064426639898911
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,tube,1.6003677914286827,,True,6,0.7547015085980981,native_practical,1.1078167740353589e-07,1125,2.242958340793848,0,76,van_der_pol,0.76,torch_tm_flowpipe,2.355069410808459,3,order6_affine_reset,0.7547016193797764
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,tube,-0.5409290862581113,,True,6,0.7581449033284726,native_practical,3.584339764024626e-06,1125,2.242958340793848,1,76,van_der_pol,0.76,torch_tm_flowpipe,0.2172194014101255,3,order6_affine_reset,0.7581484876682368
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,endpoint_raw,1.60048740853816,,True,6,0.7528423144058822,native_practical,1.1078167740353589e-07,1125,2.242958340793848,0,76,van_der_pol,0.76,torch_tm_flowpipe,2.3533298337257205,3,order6_affine_reset,0.7528424251875605
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,endpoint_raw,-0.5194254559984918,,True,6,0.7000766378058065,native_practical,3.584339764024626e-06,1125,2.242958340793848,1,76,van_der_pol,0.76,torch_tm_flowpipe,0.18065476614707895,3,order6_affine_reset,0.7000802221455708
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,endpoint_tightened_supplemental,1.600487416031988,,True,6,0.7528423144058822,native_practical,9.579401624652224e-08,1125,2.242958340793848,0,76,van_der_pol,0.76,torch_tm_flowpipe,2.3533298262318874,3,order6_affine_reset,0.7528424101998994
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,endpoint_tightened_supplemental,-0.519424932375429,,True,6,0.7000766378058065,native_practical,2.5325944193375946e-06,1125,2.242958340793848,1,76,van_der_pol,0.76,torch_tm_flowpipe,0.18065423802479705,3,order6_affine_reset,0.700079170400226
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,tube,1.5951314835854853,,True,6,0.7617879905683258,native_practical,1.1270713054859791e-07,1140,2.249380229972303,0,77,van_der_pol,0.77,torch_tm_flowpipe,2.356919586860942,3,order6_affine_reset,0.7617881032754568
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,tube,-0.5519375798134748,,True,6,0.7507060598235906,native_practical,3.6580112512714853e-06,1140,2.249380229972303,1,77,van_der_pol,0.77,torch_tm_flowpipe,0.19877213802136723,3,order6_affine_reset,0.7507097178348421
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,endpoint_raw,1.5952478569228934,,True,6,0.7597878979236161,native_practical,1.1270713054859791e-07,1140,2.249380229972303,0,77,van_der_pol,0.77,torch_tm_flowpipe,2.3550358675536405,3,order6_affine_reset,0.7597880106307471
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,endpoint_raw,-0.5306816478320291,,True,6,0.693567389891693,native_practical,3.6580112512714853e-06,1140,2.249380229972303,1,77,van_der_pol,0.77,torch_tm_flowpipe,0.16288940007091524,3,order6_affine_reset,0.6935710479029443
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,endpoint_tightened_supplemental,1.5952478645355952,,True,6,0.7597878979236161,native_practical,9.748172210373453e-08,1140,2.249380229972303,0,77,van_der_pol,0.77,torch_tm_flowpipe,2.355035859940934,3,order6_affine_reset,0.7597879954053388
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,endpoint_tightened_supplemental,-0.5306811136455817,,True,6,0.693567389891693,native_practical,2.5850203386598028e-06,1140,2.249380229972303,1,77,van_der_pol,0.77,torch_tm_flowpipe,0.16288886126645005,3,order6_affine_reset,0.6935699749120318
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,tube,1.5897831413145735,,True,6,0.7688082806668681,native_practical,1.146061809116826e-07,1155,2.2183707943186164,0,78,van_der_pol,0.78,torch_tm_flowpipe,2.3585915365876233,3,order6_affine_reset,0.7688083952730498
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,tube,-0.5624376133415185,,True,6,0.743128307308472,native_practical,3.7330671094596093e-06,1155,2.2183707943186164,1,78,van_der_pol,0.78,torch_tm_flowpipe,0.18069442703406308,3,order6_affine_reset,0.7431320403755817
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,endpoint_raw,1.5898962638848897,,True,6,0.7666716926870452,native_practical,1.146061809116826e-07,1155,2.2183707943186164,0,78,van_der_pol,0.78,torch_tm_flowpipe,2.3565680711781165,3,order6_affine_reset,0.7666718072932268
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,endpoint_raw,-0.5414368593485019,,True,6,0.6869198669550569,native_practical,3.7330671094596093e-06,1155,2.2183707943186164,1,78,van_der_pol,0.78,torch_tm_flowpipe,0.14548674067366457,3,order6_affine_reset,0.6869236000221666
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,endpoint_tightened_supplemental,1.5898962716124407,,True,6,0.7666716926870452,native_practical,9.915107446399974e-08,1155,2.2183707943186164,0,78,van_der_pol,0.78,torch_tm_flowpipe,2.356568063450561,3,order6_affine_reset,0.7666717918381203
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,endpoint_tightened_supplemental,-0.5414363143848334,,True,6,0.6869198669550569,native_practical,2.63840325437374e-06,1155,2.2183707943186164,1,78,van_der_pol,0.78,torch_tm_flowpipe,0.14548619097347798,3,order6_affine_reset,0.6869225053583115
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,tube,1.5843277139554746,,True,6,0.7757611178535728,native_practical,1.1648572348434075e-07,1170,2.2320923157967627,0,79,van_der_pol,0.79,torch_tm_flowpipe,2.360088948294772,3,order6_affine_reset,0.7757612343392972
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,tube,-0.5724472664333607,,True,6,0.7354195393849217,native_practical,3.8109235436640473e-06,1170,2.2320923157967627,1,79,van_der_pol,0.79,torch_tm_flowpipe,0.1629760838751047,3,order6_affine_reset,0.7354233503084655
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,endpoint_raw,1.5844375818258436,,True,6,0.7734922902710379,native_practical,1.1648572348434075e-07,1170,2.2320923157967627,0,79,van_der_pol,0.79,torch_tm_flowpipe,2.357929988582606,3,order6_affine_reset,0.7734924067567623
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,endpoint_raw,-0.5517086588910164,,True,6,0.6801411955275819,native_practical,3.8109235436640473e-06,1170,2.2320923157967627,1,79,van_der_pol,0.79,torch_tm_flowpipe,0.12843634756010938,3,order6_affine_reset,0.6801450064511257
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,endpoint_tightened_supplemental,1.5844375896634926,,True,6,0.7734922902710379,native_practical,1.0081042172970109e-07,1170,2.2320923157967627,0,79,van_der_pol,0.79,torch_tm_flowpipe,2.3579299807449527,3,order6_affine_reset,0.7734923910814602
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,endpoint_tightened_supplemental,-0.5517081027274366,,True,6,0.6801411955275819,native_practical,2.6937417661393787e-06,1170,2.2320923157967627,1,79,van_der_pol,0.79,torch_tm_flowpipe,0.1284357865419116,3,order6_affine_reset,0.6801438892693482
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,tube,1.578769977860279,,True,6,0.7826453070780637,native_practical,1.1829463484085384e-07,1185,2.244274300057441,0,80,van_der_pol,0.8,torch_tm_flowpipe,2.361415403232978,3,order6_affine_reset,0.7826454253726991
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,tube,-0.5819841892135339,,True,6,0.7275873072053927,native_practical,3.8866146206665695e-06,1185,2.244274300057441,1,80,van_der_pol,0.8,torch_tm_flowpipe,0.14560700460647955,3,order6_affine_reset,0.7275911938200135
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,endpoint_raw,1.5788765899983799,,True,6,0.780248351113807,native_practical,1.1829463484085384e-07,1185,2.244274300057441,0,80,van_der_pol,0.8,torch_tm_flowpipe,2.3591250594068223,3,order6_affine_reset,0.7802484694084424
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,endpoint_raw,-0.5615142006196584,,True,6,0.6732382034547418,native_practical,3.8866146206665695e-06,1185,2.244274300057441,1,80,van_der_pol,0.8,torch_tm_flowpipe,0.11172788944970423,3,order6_affine_reset,0.6732420900693626
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,endpoint_tightened_supplemental,1.578876597941229,,True,6,0.780248351113807,native_practical,1.0240893329309681e-07,1185,2.244274300057441,0,80,van_der_pol,0.8,torch_tm_flowpipe,2.3591250514639697,3,order6_affine_reset,0.7802484535227407
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,endpoint_tightened_supplemental,-0.5615136335626102,,True,6,0.6732382034547418,native_practical,2.7475283076571517e-06,1185,2.244274300057441,1,80,van_der_pol,0.8,torch_tm_flowpipe,0.11172731742043937,3,order6_affine_reset,0.6732409509830496
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,tube,1.5731145404815237,,True,6,0.7894597162233785,native_practical,1.2003033179420796e-07,1200,2.253527818713337,0,81,van_der_pol,0.81,torch_tm_flowpipe,2.3625743767352345,3,order6_affine_reset,0.7894598362537109
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,tube,-0.5910655934853405,,True,6,0.7196388152127565,native_practical,3.960019288435444e-06,1200,2.253527818713337,1,81,van_der_pol,0.81,torch_tm_flowpipe,0.12857718174670454,3,order6_affine_reset,0.719642775232045
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,endpoint_raw,1.5732178985965386,,True,6,0.7869386015785547,native_practical,1.2003033179420796e-07,1200,2.253527818713337,0,81,van_der_pol,0.81,torch_tm_flowpipe,2.3601566202054256,3,order6_affine_reset,0.786938721608887
